"house_id","date","price","latitude","longitude","bed","bath","sqft","sqft_lot","property_type"
3021,9678,675000,34.096022,-118.404851,3,4,3948,9365,4
3021,13601,2995000,34.096022,-118.404851,3,4,3948,9365,4
3021,14105,3925000,34.096022,-118.404851,3,4,3948,9365,4
3021,14105,3827000,34.096022,-118.404851,3,4,3948,9365,4
3022,11113,928000,34.111759,-118.399668,3,4,2736,23522,4
3022,15030,1085000,34.111759,-118.399668,3,4,2736,23522,4
3023,15058,1625000,34.100022,-118.403658,3,3,1796,21344,4
3024,13574,1580000,34.111553,-118.399776,3,3.5,2644,21780,4
3024,15475,1098000,34.111553,-118.399776,3,3.5,2644,21780,4
3025,13062,5500000,34.087632,-118.399702,5,4,3906,48352,4
3026,11442,1200000,34.100593,-118.403487,2,3,3543,11326,4
3026,11446,1200000,34.100593,-118.403487,2,3,3543,11326,4
3026,13292,3050000,34.100593,-118.403487,2,3,3543,11326,4
3027,10443,895000,34.097632,-118.403335,3,3,1688,16553,4
3027,12376,1400000,34.097632,-118.403335,3,3,1688,16553,4
3027,13621,1620000,34.097632,-118.403335,3,3,1688,16553,4
3027,13643,1620000,34.097632,-118.403335,3,3,1688,16553,4
3027,14833,1520000,34.097632,-118.403335,3,3,1688,16553,4
3028,10011,490000,34.096945,-118.404301,2,3,2554,13939,4
3028,12514,1100000,34.096945,-118.404301,2,3,2554,13939,4
3028,13209,1499000,34.096945,-118.404301,2,3,2554,13939,4
3029,13321,8550000,34.088808,-118.409024,4,5,6094,37026,4
3030,15611,2050000,34.097159,-118.404023,4,6.5,4415,10019,4
3031,15261,12800000,34.087872,-118.400768,6,5.5,6891,86684,4
3032,11999,1225000,34.110646,-118.400193,3,3.5,2477,13939,4
3032,12004,1300000,34.110646,-118.400193,3,3.5,2477,13939,4
3032,14911,1675000,34.110646,-118.400193,3,3.5,2477,13939,4
3033,11684,7e+05,34.111088,-118.400351,3,2,1690,12632,4
3033,13413,1285000,34.111088,-118.400351,3,2,1690,12632,4
3033,14621,1213000,34.111088,-118.400351,3,2,1690,12632,4
3034,14741,1500000,34.098038,-118.403044,4,5,6400,16988,4
3034,15058,3678500,34.098038,-118.403044,4,5,6400,16988,4
3035,15314,9350000,34.087164,-118.401246,5,4.5,7664,49658,4
3036,12004,801000,34.119416,-118.402123,3,3,2281,14375,4
3036,12473,1369000,34.119416,-118.402123,3,3,2281,14375,4
3036,13524,1660000,34.119416,-118.402123,3,3,2281,14375,4
3036,13525,1660000,34.119416,-118.402123,3,3,2281,14375,4
3037,16560,3450000,34.10045,-118.40404,4,5.5,4138,13068,4
3038,12740,1495000,34.110988,-118.400839,3,2,1826,9681,4
3038,16230,1800000,34.110988,-118.400839,3,2,1826,9681,4
3039,15237,1250000,34.119895,-118.40212,4,5,3800,16553,4
3039,15253,1250000,34.119895,-118.40212,4,5,3800,16553,4
3039,15910,2790000,34.119895,-118.40212,4,5,3800,16553,4
3040,12520,1899000,34.097957,-118.403463,4,4.5,4144,16117,4
3041,11527,3800000,34.089445,-118.409115,6,8.5,11838,44431,4
3041,13642,13500000,34.089445,-118.409115,6,8.5,11838,44431,4
3042,14183,2275000,34.100601,-118.40443,2,4,3024,5881,4
3043,12212,1250000,34.119422,-118.402514,2,2,2239,18731,4
3043,13062,1700000,34.119422,-118.402514,2,2,2239,18731,4
3043,13077,1710000,34.119422,-118.402514,2,2,2239,18731,4
3043,14652,1555000,34.119422,-118.402514,2,2,2239,18731,4
3043,14662,1555000,34.119422,-118.402514,2,2,2239,18731,4
3044,11520,5150000,34.087094,-118.402151,4,6,7029,69260,4
3045,10150,450000,34.121422,-118.399803,3,2.5,2593,23087,4
3045,10354,6e+05,34.121422,-118.399803,3,2.5,2593,23087,4
3045,11565,865000,34.121422,-118.399803,3,2.5,2593,23087,4
3045,11592,865000,34.121422,-118.399803,3,2.5,2593,23087,4
3045,12689,1395000,34.121422,-118.399803,3,2.5,2593,23087,4
3045,12690,1395000,34.121422,-118.399803,3,2.5,2593,23087,4
3045,13888,1910000,34.121422,-118.399803,3,2.5,2593,23087,4
3045,13893,1910000,34.121422,-118.399803,3,2.5,2593,23087,4
3045,15695,1675000,34.121422,-118.399803,3,2.5,2593,23087,4
3046,16121,2225000,34.110339,-118.401004,3,2.5,2505,13068,4
3047,11156,1230000,34.100207,-118.404203,3,3,2706,13068,4
3048,12550,892000,34.121125,-118.399973,4,3,2122,13939,4
3048,12815,1410000,34.121125,-118.399973,4,3,2122,13939,4
3048,12838,1410000,34.121125,-118.399973,4,3,2122,13939,4
3048,13885,1e+06,34.121125,-118.399973,4,3,2122,13939,4
3049,12977,1550000,34.11027,-118.401278,4,4,2187,12632,4
3049,13676,2900000,34.11027,-118.401278,4,4,2187,12632,4
3050,11127,1500000,34.098217,-118.404449,4,5,3600,12632,4
3050,13511,3200000,34.098217,-118.404449,4,5,3600,12632,4
3051,9617,499000,34.117466,-118.400589,4,3,3089,25700,4
3051,13678,1900000,34.117466,-118.400589,4,3,3089,25700,4
3051,13685,1900000,34.117466,-118.400589,4,3,3089,25700,4
3051,14886,1515000,34.117466,-118.400589,4,3,3089,25700,4
3051,14915,1515000,34.117466,-118.400589,4,3,3089,25700,4
3051,15895,2145000,34.117466,-118.400589,4,3,3089,25700,4
3052,12528,1150000,34.111766,-118.401313,4,3,2794,15682,4
3052,13005,2725000,34.111766,-118.401313,4,3,2794,15682,4
3052,14344,2775000,34.111766,-118.401313,4,3,2794,15682,4
3053,13952,4295000,34.098073,-118.404748,6,7.5,8706,10890,4
3054,10002,610000,34.110789,-118.401367,4,3,3000,20038,4
3054,15440,1050000,34.110789,-118.401367,4,3,3000,20038,4
3055,15931,1500000,34.116784,-118.400875,3,2,2666,21780,4
3056,15278,825000,34.117276,-118.400917,2,3.5,1968,12632,4
3057,14421,2775000,34.111761,-118.40197,4,4.5,3442,11761,4
3058,11107,4e+06,34.087096,-118.403427,6,7,6507,50965,4
3058,11485,4500000,34.087096,-118.403427,6,7,6507,50965,4
3059,10850,1350000,34.111757,-118.402827,3,4,3401,17860,4
3059,13098,2900000,34.111757,-118.402827,3,4,3401,17860,4
3060,14590,624000,34.112252,-118.402163,4,4,3446,19166,4
3060,15436,2469000,34.112252,-118.402163,4,4,3446,19166,4
3061,11262,870000,34.110559,-118.402296,4,4,3350,6448,4
3061,13020,1695000,34.110559,-118.402296,4,4,3350,6448,4
3061,15523,1375000,34.110559,-118.402296,4,4,3350,6448,4
3062,12856,2400000,34.10321,-118.401843,3,4,3716,72310,4
3063,15421,2500000,34.10489,-118.402739,4,3.5,4126,24394,4
3064,12331,1350000,34.11046,-118.402623,4,4,2726,16553,4
3064,12334,1350000,34.11046,-118.402623,4,4,2726,16553,4
3065,12774,7475000,34.087129,-118.405557,7,8,8015,51836,4
3066,12062,999000,34.115351,-118.424528,3,3,2080,15682,4
3066,12065,999000,34.115351,-118.424528,3,3,2080,15682,4
3067,11067,1450000,34.102739,-118.401996,3,4,3800,75794,4
3067,13049,3120000,34.102739,-118.401996,3,4,3800,75794,4
3067,13392,3050000,34.102739,-118.401996,3,4,3800,75794,4
3067,13399,3050000,34.102739,-118.401996,3,4,3800,75794,4
3067,13719,3800000,34.102739,-118.401996,3,4,3800,75794,4
3067,13719,3775000,34.102739,-118.401996,3,4,3800,75794,4
3068,15782,1460000,34.115009,-118.423178,4,4.5,2468,7223,4
3068,16213,1826000,34.115009,-118.423178,4,4.5,2468,7223,4
3069,9759,2750000,34.103647,-118.401805,4,5.5,6700,84506,4
3069,11050,2700000,34.103647,-118.401805,4,5.5,6700,84506,4
3069,15695,6289000,34.103647,-118.401805,4,5.5,6700,84506,4
3070,13103,1385000,34.116623,-118.401723,3,2,1641,11326,4
3070,13396,2100000,34.116623,-118.401723,3,2,1641,11326,4
3070,15898,1845000,34.116623,-118.401723,3,2,1641,11326,4
3070,16554,1721000,34.116623,-118.401723,3,2,1641,11326,4
3071,15702,1405000,34.116972,-118.401881,3,2,2112,17860,4
3072,13165,1650000,34.104916,-118.403267,3,3.5,2188,8350,4
3073,11697,840000,34.105006,-118.403719,3,3,2630,9437,4
3074,10941,603000,34.123244,-118.401536,4,3,2964,21780,4
3074,15911,1660000,34.123244,-118.401536,4,3,2964,21780,4
3075,10196,465000,34.108199,-118.403469,3,3,1646,57064,4
3075,12772,1372500,34.108199,-118.403469,3,3,1646,57064,4
3075,12795,1372000,34.108199,-118.403469,3,3,1646,57064,4
3075,14693,1275000,34.108199,-118.403469,3,3,1646,57064,4
3076,16567,1949000,34.114254,-118.40235,3,3.5,2066,13068,4
3077,11229,670000,34.116551,-118.402156,2,3,2044,15682,4
3077,15877,1400000,34.116551,-118.402156,2,3,2044,15682,4
3078,16442,3217500,34.121261,-118.400965,4,3,2319,30492,4
3079,12150,6500000,34.087059,-118.406082,9,0.5,11032,60984,4
3079,15828,11202000,34.087059,-118.406082,9,0.5,11032,60984,4
3080,15299,1099000,34.115072,-118.423739,4,4,3063,11761,4
3081,12142,865000,34.116951,-118.40261,3,2,2038,16553,4
3081,14447,1215000,34.116951,-118.40261,3,2,2038,16553,4
3081,14505,1215000,34.116951,-118.40261,3,2,2038,16553,4
3081,15425,1780000,34.116951,-118.40261,3,2,2038,16553,4
3081,15492,1780000,34.116951,-118.40261,3,2,2038,16553,4
3081,16003,1875000,34.116951,-118.40261,3,2,2038,16553,4
3082,9888,2300000,34.089156,-118.409499,7,11,11478,33541,4
3082,10066,2300000,34.089156,-118.409499,7,11,11478,33541,4
3082,11410,3200000,34.089156,-118.409499,7,11,11478,33541,4
3082,13293,12250122,34.089156,-118.409499,7,11,11478,33541,4
3082,13686,13500000,34.089156,-118.409499,7,11,11478,33541,4
3082,13706,13500000,34.089156,-118.409499,7,11,11478,33541,4
3082,15504,14750000,34.089156,-118.409499,7,11,11478,33541,4
3082,15504,14725000,34.089156,-118.409499,7,11,11478,33541,4
3083,13641,1150000,34.107793,-118.403747,2,2,1199,15682,4
3083,13978,1395000,34.107793,-118.403747,2,2,1199,15682,4
3083,16294,1375000,34.107793,-118.403747,2,2,1199,15682,4
3084,11484,1005000,34.121386,-118.401233,5,6,3828,20473,4
3084,12697,3100000,34.121386,-118.401233,5,6,3828,20473,4
3084,12710,3100000,34.121386,-118.401233,5,6,3828,20473,4
3085,10963,895000,34.122719,-118.401793,5,3.5,3105,19602,4
3085,14432,1525000,34.122719,-118.401793,5,3.5,3105,19602,4
3086,11198,2910000,34.121877,-118.400835,3,7,6557,17860,4
3086,15659,5150000,34.121877,-118.400835,3,7,6557,17860,4
3086,15660,5150000,34.121877,-118.400835,3,7,6557,17860,4
3087,14019,1299000,34.116486,-118.402611,3,2,1712,14375,4
3088,11579,1800000,34.122655,-118.402222,5,4,2804,27878,4
3089,11397,3995000,34.10246,-118.404524,4,5,4648,71003,4
3090,10074,708000,34.104197,-118.403946,4,5,2961,21344,4
3090,11950,1250000,34.104197,-118.403946,4,5,2961,21344,4
3090,12552,1650000,34.104197,-118.403946,4,5,2961,21344,4
3091,12643,3250000,34.110384,-118.403135,4,4.5,5354,28314,4
3091,13033,3795000,34.110384,-118.403135,4,4.5,5354,28314,4
3091,14988,2716000,34.110384,-118.403135,4,4.5,5354,28314,4
3092,11836,720000,34.11453,-118.402914,3,2,1838,8272,4
3092,11837,720000,34.11453,-118.402914,3,2,1838,8272,4
3093,11935,1085000,34.114125,-118.403009,3,4,2441,7623,4
3094,9647,845000,34.121417,-118.401593,4,4,3869,20909,4
3094,13224,2950000,34.121417,-118.401593,4,4,3869,20909,4
3094,13224,2995454,34.121417,-118.401593,4,4,3869,20909,4
3095,10534,1200000,34.115858,-118.425175,7,9,8829,77537,4
3095,10536,1200000,34.115858,-118.425175,7,9,8829,77537,4
3095,12416,1400000,34.115858,-118.425175,7,9,8829,77537,4
3095,15145,6425000,34.115858,-118.425175,7,9,8829,77537,4
3095,15180,6425000,34.115858,-118.425175,7,9,8829,77537,4
3096,10745,545000,34.108385,-118.403895,2,3,1514,18731,4
3096,11673,750000,34.108385,-118.403895,2,3,1514,18731,4
3096,11675,750000,34.108385,-118.403895,2,3,1514,18731,4
3096,12580,939000,34.108385,-118.403895,2,3,1514,18731,4
3096,12872,1250000,34.108385,-118.403895,2,3,1514,18731,4
3096,13035,1350000,34.108385,-118.403895,2,3,1514,18731,4
3096,13038,1350000,34.108385,-118.403895,2,3,1514,18731,4
3096,13221,1200000,34.108385,-118.403895,2,3,1514,18731,4
3096,13237,1200000,34.108385,-118.403895,2,3,1514,18731,4
3096,14881,875000,34.108385,-118.403895,2,3,1514,18731,4
3096,14882,875000,34.108385,-118.403895,2,3,1514,18731,4
3097,11458,1075000,34.110657,-118.403596,4,5,4135,33541,4
3097,11824,1950000,34.110657,-118.403596,4,5,4135,33541,4
3097,16430,3630000,34.110657,-118.403596,4,5,4135,33541,4
3098,11982,4500000,34.086361,-118.407148,5,7.5,8522,26136,4
3098,15897,8275000,34.086361,-118.407148,5,7.5,8522,26136,4
3099,10560,2250000,34.109389,-118.403511,5,7,5000,43560,4
3100,12150,1734000,34.110305,-118.403702,5,5.5,3642,14810,4
3100,14949,2100000,34.110305,-118.403702,5,5.5,3642,14810,4
3101,10830,1750000,34.121751,-118.404233,4,4,5515,24829,4
3101,16520,6700000,34.121751,-118.404233,4,4,5515,24829,4
3102,10444,685000,34.114521,-118.403154,3,3.5,2854,10019,4
3102,14533,1240000,34.114521,-118.403154,3,3.5,2854,10019,4
3102,14534,1240000,34.114521,-118.403154,3,3.5,2854,10019,4
3103,10491,781000,34.116927,-118.40298,6,5,3932,21780,4
3104,9884,726000,34.104624,-118.404185,3,4,2068,7874,4
3104,11502,1e+06,34.104624,-118.404185,3,4,2068,7874,4
3104,12327,1400000,34.104624,-118.404185,3,4,2068,7874,4
3105,11697,690000,34.114092,-118.403272,3,3,2557,8353,4
3106,9685,475000,34.116323,-118.402965,3,2,2228,18731,4
3107,13326,1078000,34.114842,-118.40319,2,2,1655,16117,4
3107,15499,730000,34.114842,-118.40319,2,2,1655,16117,4
3108,9625,535000,34.107723,-118.404368,3,4,2700,16117,4
3109,15278,3900000,34.12142,-118.40274,5,6,4500,20909,4
3110,11036,1550000,34.115677,-118.426296,5,8,8801,87556,4
3110,11810,1850000,34.115677,-118.426296,5,8,8801,87556,4
3110,12247,1950000,34.115677,-118.426296,5,8,8801,87556,4
3110,15233,10200000,34.115677,-118.426296,5,8,8801,87556,4
3111,10091,475000,34.113152,-118.402914,3,3,2127,31799,4
3111,10662,864000,34.113152,-118.402914,3,3,2127,31799,4
3111,12174,1187000,34.113152,-118.402914,3,3,2127,31799,4
3111,14790,1400000,34.113152,-118.402914,3,3,2127,31799,4
3111,14837,1400000,34.113152,-118.402914,3,3,2127,31799,4
3112,10149,660000,34.108244,-118.404179,3,2.5,2000,11761,4
3112,12226,1170000,34.108244,-118.404179,3,2.5,2000,11761,4
3112,14502,1290500,34.108244,-118.404179,3,2.5,2000,11761,4
3113,15848,750000,34.110465,-118.404038,3,4,3085,20909,4
3114,11108,1640000,34.116513,-118.426149,5,3.5,2820,13504,4
3114,12737,2939000,34.116513,-118.426149,5,3.5,2820,13504,4
3114,12983,3200000,34.116513,-118.426149,5,3.5,2820,13504,4
3114,12993,3200000,34.116513,-118.426149,5,3.5,2820,13504,4
3114,16122,4e+06,34.116513,-118.426149,5,3.5,2820,13504,4
3115,12341,1450000,34.113542,-118.402915,2,2,2100,14375,4
3116,13125,5275000,34.122035,-118.403605,5,5.5,5500,13504,4
3116,15978,6400000,34.122035,-118.403605,5,5.5,5500,13504,4
3116,16357,8225000,34.122035,-118.403605,5,5.5,5500,13504,4
3117,15050,4425000,34.116633,-118.426678,6,6,4853,43996,4
3117,15085,4425000,34.116633,-118.426678,6,6,4853,43996,4
3117,16470,6e+06,34.116633,-118.426678,6,6,4853,43996,4
3118,12979,1675000,34.113109,-118.403361,3,4,2523,13939,4
3118,13003,1675000,34.113109,-118.403361,3,4,2523,13939,4
3118,13587,2275000,34.113109,-118.403361,3,4,2523,13939,4
3118,13588,2275000,34.113109,-118.403361,3,4,2523,13939,4
3119,15715,1725000,34.104087,-118.404481,3,3,3052,13939,4
3120,15566,3492500,34.122255,-118.403581,5,4.5,3477,18295,4
3121,12089,899000,34.10825,-118.404512,4,3,2874,20909,4
3122,10647,3800000,34.122591,-118.402953,6,8,10332,48352,4
3122,10648,3800000,34.122591,-118.402953,6,8,10332,48352,4
3123,13249,2250000,34.116202,-118.426715,4,5,2878,27878,4
3124,16560,1750000,34.112685,-118.403441,4,4,3349,35719,4
3125,15351,1710000,34.122909,-118.403973,4,3.5,3214,28314,4
3126,10155,625000,34.110213,-118.404443,5,4,4222,14810,4
3126,12361,1500000,34.110213,-118.404443,5,4,4222,14810,4
3126,13132,2200000,34.110213,-118.404443,5,4,4222,14810,4
3126,13168,2200000,34.110213,-118.404443,5,4,4222,14810,4
3127,10933,1050000,34.122742,-118.403543,3,2,2093,24829,4
3128,11185,1175000,34.116534,-118.403517,5,3.5,3000,13939,4
3129,15408,2500000,34.10541,-118.404433,3,4,2711,13068,4
3129,15412,2500000,34.10541,-118.404433,3,4,2711,13068,4
3130,11371,1975000,34.12008,-118.405102,5,5,5427,49223,4
3130,11999,2100000,34.12008,-118.405102,5,5,5427,49223,4
3130,12002,2100000,34.12008,-118.405102,5,5,5427,49223,4
3130,13803,9205000,34.12008,-118.405102,5,5,5427,49223,4
3131,15567,3300000,34.084075,-118.408517,6,8,5479,16988,4
3132,11345,590000,34.114542,-118.404695,2,2,1780,16117,4
3133,10963,555000,34.120908,-118.404165,5,6,4500,23087,4
3133,11200,851000,34.120908,-118.404165,5,6,4500,23087,4
3133,12010,950000,34.120908,-118.404165,5,6,4500,23087,4
3134,10136,1175000,34.123981,-118.402911,7,5,4700,41382,4
3135,12363,3800000,34.123789,-118.403463,6,8,7757,48787,4
3135,14798,3195000,34.123789,-118.403463,6,8,7757,48787,4
3135,14798,3155500,34.123789,-118.403463,6,8,7757,48787,4
3136,12620,6600000,34.084815,-118.409417,9,13,36000,85378,4
3136,15257,34500000,34.084815,-118.409417,9,13,36000,85378,4
3137,12845,2481020,34.121015,-118.404381,4,3,2538,20909,4
3137,14768,3300000,34.121015,-118.404381,4,3,2538,20909,4
3138,11960,3100000,34.123338,-118.403787,7,8,6932,47480,4
3138,14048,4700000,34.123338,-118.403787,7,8,6932,47480,4
3139,16028,1492000,34.114674,-118.404984,4,3.5,2906,13939,4
3140,13830,6300000,34.12313,-118.404748,7,8.5,9516,91476,4
3141,11095,2600000,34.121728,-118.405095,5,6,5333,51401,4
3141,12055,3200000,34.121728,-118.405095,5,6,5333,51401,4
3142,15037,968000,34.116719,-118.404956,3,3,2290,14375,4
3143,11589,4350000,34.122129,-118.404699,5,7,7351,22216,4
3143,16161,10215000,34.122129,-118.404699,5,7,7351,22216,4
3144,10308,540000,34.115303,-118.405178,3,3,2290,12632,4
3144,11227,659000,34.115303,-118.405178,3,3,2290,12632,4
3145,12531,3560000,34.120915,-118.405133,4,4,4128,41818,3
3146,12585,1100000,34.116822,-118.40528,3,3,2602,13068,4
3146,12871,1750000,34.116822,-118.40528,3,3,2602,13068,4
3147,13417,1300000,34.115314,-118.40549,1,1,2318,13504,4
3148,11047,6e+05,34.117038,-118.40547,3,3,2555,12632,4
3148,12159,945000,34.117038,-118.40547,3,3,2555,12632,4
3148,14070,1349000,34.117038,-118.40547,3,3,2555,12632,4
3148,14099,1349000,34.117038,-118.40547,3,3,2555,12632,4
3149,16269,10170000,34.089091,-118.410295,5,8,5357,33541,4
3150,13259,1470000,34.114846,-118.426467,3,4,2756,202554,4
3151,11145,850000,34.103512,-118.405898,5,4,3256,8189,4
3151,12360,1160000,34.103512,-118.405898,5,4,3256,8189,4
3152,12005,1135000,34.10349,-118.406107,4,4,3047,6473,4
3153,10772,790000,34.110636,-118.404938,4,4,3768,10890,4
3154,10946,640000,34.11484,-118.427503,3,2,1986,9235,4
3154,13812,1450000,34.11484,-118.427503,3,2,1986,9235,4
3155,12460,1599000,34.121643,-118.42316,4,4,3837,20473,4
3156,16219,2150000,34.115239,-118.42473,3,3,2800,23087,4
3157,11926,1100000,34.095752,-118.415326,4,3.5,2575,15246,4
3157,12402,1462500,34.095752,-118.415326,4,3.5,2575,15246,4
3157,12403,1462500,34.095752,-118.415326,4,3.5,2575,15246,4
3157,14600,1327000,34.095752,-118.415326,4,3.5,2575,15246,4
3157,14601,1326700,34.095752,-118.415326,4,3.5,2575,15246,4
3158,10714,841875,34.121711,-118.423435,4,4,3346,22651,4
3159,12110,762000,34.103607,-118.406683,3,4,2572,10890,4
3159,12111,762000,34.103607,-118.406683,3,4,2572,10890,4
3159,12607,1249000,34.103607,-118.406683,3,4,2572,10890,4
3159,12611,1249000,34.103607,-118.406683,3,4,2572,10890,4
3160,12214,5e+05,34.095788,-118.415591,2,1,1040,7040,4
3161,13089,2725000,34.107087,-118.405955,3,4,4292,26136,4
3162,11376,470000,34.096204,-118.415618,2,3,1658,9104,4
3162,12725,1023000,34.096204,-118.415618,2,3,1658,9104,4
3163,11016,983000,34.115874,-118.4279,3,4,4113,18295,4
3164,16183,1495000,34.114543,-118.427881,3,2,1592,13068,4
3165,12850,1550000,34.121748,-118.424025,4,4,3267,14810,4
3165,12871,1550000,34.121748,-118.424025,4,4,3267,14810,4
3165,13662,3995000,34.121748,-118.424025,4,4,3267,14810,4
3165,13679,3995000,34.121748,-118.424025,4,4,3267,14810,4
3165,14732,3380000,34.121748,-118.424025,4,4,3267,14810,4
3165,16227,3210000,34.121748,-118.424025,4,4,3267,14810,4
3166,15196,4500000,34.107526,-118.406277,6,7,4706,42253,4
3167,11801,580000,34.095884,-118.415907,3,2,1448,4812,4
3167,15623,785000,34.095884,-118.415907,3,2,1448,4812,4
3168,12277,1175000,34.114472,-118.424096,4,4,3082,13504,4
3168,14664,1050000,34.114472,-118.424096,4,4,3082,13504,4
3169,11997,835000,34.11042,-118.405533,3,4,3453,15682,4
3170,15664,1782000,34.122385,-118.424162,3,2.5,2673,21344,4
3171,11761,640000,34.107939,-118.406256,3,3,2079,8712,4
3171,11764,640000,34.107939,-118.406256,3,3,2079,8712,4
3171,12093,1220000,34.107939,-118.406256,3,3,2079,8712,4
3171,12647,1620500,34.107939,-118.406256,3,3,2079,8712,4
3172,11444,1097000,34.110849,-118.405403,1,1,800,17860,4
3172,11445,1097000,34.110849,-118.405403,1,1,800,17860,4
3173,10333,359000,34.095941,-118.415999,2,2,1064,2744,4
3173,11793,450000,34.095941,-118.415999,2,2,1064,2744,4
3174,15819,820000,34.095976,-118.416068,2,2,2026,2694,4
3175,11704,494000,34.096052,-118.416212,4,1,930,8357,4
3175,13392,852000,34.096052,-118.416212,4,1,930,8357,4
3176,13305,1376000,34.108205,-118.406254,1,2,1455,9957,4
3177,9833,80000,34.096354,-118.416107,2,1,1000,2628,4
3177,9839,80000,34.096354,-118.416107,2,1,1000,2628,4
3178,10032,260000,34.096386,-118.416188,1,2,792,3136,4
3178,11729,449000,34.096386,-118.416188,1,2,792,3136,4
3178,11731,449000,34.096386,-118.416188,1,2,792,3136,4
3178,12139,540500,34.096386,-118.416188,1,2,792,3136,4
3178,14699,5e+05,34.096386,-118.416188,1,2,792,3136,4
3178,14700,5e+05,34.096386,-118.416188,1,2,792,3136,4
3179,9714,1200000,34.125545,-118.431011,5,7,5236,18731,4
3179,14055,2859300,34.125545,-118.431011,5,7,5236,18731,4
3179,14055,2860000,34.125545,-118.431011,5,7,5236,18731,4
3180,16343,1700000,34.121652,-118.424283,2,2,2450,13939,4
3181,12201,899000,34.104136,-118.40669,4,3.5,3535,6244,4
3181,15583,2425000,34.104136,-118.40669,4,3.5,3535,6244,4
3181,15583,2100000,34.104136,-118.40669,4,3.5,3535,6244,4
3182,13648,1200000,34.109439,-118.406506,6,5,5230,219107,4
3183,12509,2195000,34.115453,-118.428464,2,3,1995,16117,4
3183,15544,1728000,34.115453,-118.428464,2,3,1995,16117,4
3184,10802,529000,34.114263,-118.428225,5,4,3032,13939,4
3185,15825,1495000,34.121629,-118.424593,4,3,2972,11761,4
3186,12068,1585000,34.10427,-118.406755,5,4.5,4048,6231,4
3186,15616,2450000,34.10427,-118.406755,5,4.5,4048,6231,4
3187,11269,799000,34.10417,-118.406183,2,2,1600,7275,4
3187,12626,1500000,34.10417,-118.406183,2,2,1600,7275,4
3188,15104,1435000,34.114884,-118.425478,3,2.5,2497,78408,4
3188,15113,1435000,34.114884,-118.425478,3,2.5,2497,78408,4
3188,15814,1375000,34.114884,-118.425478,3,2.5,2497,78408,4
3189,14791,1675000,34.125278,-118.431034,4,3.5,2804,21780,4
3190,11912,1550000,34.104405,-118.406406,3,4,2590,9627,4
3191,12921,2025000,34.104363,-118.406901,4,4.5,2569,5934,4
3191,14316,2312500,34.104363,-118.406901,4,4.5,2569,5934,4
3192,11113,425000,34.114026,-118.428573,2,2,968,13939,4
3193,15943,2800000,34.125049,-118.430969,5,4.5,3937,20909,4
3194,11318,850000,34.104423,-118.407064,3,3.5,1931,7853,4
3195,12599,2350000,34.094547,-118.416744,4,5,3719,17424,4
3195,13185,4250000,34.094547,-118.416744,4,5,3719,17424,4
3196,16227,1615000,34.104832,-118.406802,4,4,3800,13939,4
3197,13615,1850000,34.113741,-118.425214,6,7.5,7327,10454,4
3197,13657,1850000,34.113741,-118.425214,6,7.5,7327,10454,4
3197,14424,5650000,34.113741,-118.425214,6,7.5,7327,10454,4
3198,10232,350000,34.113386,-118.428354,2,2,1300,15246,4
3198,12669,995000,34.113386,-118.428354,2,2,1300,15246,4
3198,12999,1181650,34.113386,-118.428354,2,2,1300,15246,4
3198,12999,1182000,34.113386,-118.428354,2,2,1300,15246,4
3199,14712,9e+05,34.108034,-118.407007,2,2,1556,19166,4
3200,12593,3e+06,34.107275,-118.4081,5,6,5200,227819,4
3200,15432,2470500,34.107275,-118.4081,5,6,5200,227819,4
3200,15433,2470100,34.107275,-118.4081,5,6,5200,227819,4
3201,12692,1830000,34.124837,-118.430901,4,4,3568,21344,4
3202,12683,1800000,34.104443,-118.407241,4,4,3098,5995,4
3202,12689,1800000,34.104443,-118.407241,4,4,3098,5995,4
3203,10200,525000,34.113809,-118.428942,3,3,1931,12632,4
3203,12317,718000,34.113809,-118.428942,3,3,1931,12632,4
3203,12318,718000,34.113809,-118.428942,3,3,1931,12632,4
3204,15211,3800000,34.094866,-118.417003,4,4.5,3862,14810,4
3205,15898,7440000,34.089398,-118.410569,3,5,4061,21344,4
3206,9944,625000,34.113696,-118.429147,3,3,2469,13939,4
3206,11906,940000,34.113696,-118.429147,3,3,2469,13939,4
3206,12535,1050000,34.113696,-118.429147,3,3,2469,13939,4
3207,9955,530000,34.113359,-118.425535,4,3,2711,12632,4
3207,13119,1560000,34.113359,-118.425535,4,3,2711,12632,4
3208,10574,670000,34.104345,-118.407794,4,3.5,3450,13068,4
3208,14942,1399000,34.104345,-118.407794,4,3.5,3450,13068,4
3208,14943,1399000,34.104345,-118.407794,4,3.5,3450,13068,4
3209,12629,7e+05,34.113022,-118.429047,2,1,1052,17860,4
3209,15033,545500,34.113022,-118.429047,2,1,1052,17860,4
3210,13846,1910000,34.124437,-118.430483,3,2,2121,16988,4
3211,15433,1225000,34.113103,-118.425626,4,2.5,2550,12197,4
3212,14706,702500,34.112896,-118.429276,3,1,1226,20909,4
3212,15588,785000,34.112896,-118.429276,3,1,1226,20909,4
3213,10242,720000,34.112673,-118.425618,4,3,3186,23522,4
3213,11487,985000,34.112673,-118.425618,4,3,3186,23522,4
3213,11491,985000,34.112673,-118.425618,4,3,3186,23522,4
3214,12039,165000,34.103952,-118.407639,5,4.5,4874,20038,4
3214,16001,2900000,34.103952,-118.407639,5,4.5,4874,20038,4
